node_id,parent,children,success,cost_from_parent,cum_cost,time_from_parent,cum_time,dist_to_goal,x,y,psi,vx,vy,r,u_delta,u_sfx
2425.000000,2280.000000,3.000000,1.000000,0.211820,3.712986,0.200000,3.400000,1.194533,-0.981038,-0.431054,5.473275,2.521206,-0.420315,-2.185822,-0.337175,0.026168
2426.000000,2391.000000,0.000000,-2.000000,0.208410,3.711947,0.200000,3.400000,1.830042,-1.582167,0.697697,5.556725,2.375277,0.129610,0.658741,0.110436,0.076199
2427.000000,823.000000,0.000000,-1.000000,0.219818,0.885898,0.200000,0.800000,2.460196,-0.120864,2.094518,1.871854,1.434933,0.022589,-0.318838,0.077634,0.002948
2428.000000,1735.000000,3.000000,4.000000,0.228176,3.511956,0.200000,3.200000,2.543995,-2.453316,-0.027996,4.503657,1.303297,-0.272235,-1.139432,-0.348633,-0.044169
2429.000000,2215.000000,0.000000,-1.000000,0.232595,5.030707,0.200000,4.600000,0.455777,0.172046,-0.337579,6.316777,1.150929,-0.057997,-0.245986,-0.088565,-0.094753
2430.000000,1079.000000,0.000000,-1.000000,0.224631,1.326994,0.200000,1.200000,3.327850,-0.611450,3.013304,2.132955,0.561867,-0.035381,0.324133,-0.214339,-0.067872
2431.000000,2049.000000,2.000000,-1.000000,0.214365,3.275325,0.200000,3.000000,2.394707,-2.016493,1.061692,5.406669,3.196288,0.198592,1.362648,0.167712,0.085071
2432.000000,644.000000,0.000000,0.000000,0.218257,0.447223,0.200000,0.400000,1.489595,-0.063900,0.767019,1.634522,0.975128,-0.017830,0.315022,-0.133412,-0.022288
2433.000000,1112.000000,2.000000,3.000000,0.220193,0.661039,0.200000,0.600000,1.724424,-0.148736,1.640816,1.470697,2.518681,-0.382936,-2.116472,-0.329958,-0.017079
2434.000000,560.000000,0.000000,0.000000,0.221892,0.446471,0.200000,0.400000,1.583185,-0.320463,0.959916,2.068465,2.060159,0.158041,0.643207,0.148203,0.001367
2435.000000,1789.000000,1.000000,2.000000,0.221590,4.598662,0.200000,4.200000,0.494797,-0.198831,-0.382740,6.317031,0.953876,0.075657,0.012589,0.253330,-0.021549
2436.000000,2306.000000,0.000000,-3.000000,0.216493,1.536481,0.200000,1.400000,3.997512,-1.475082,3.485801,2.526794,3.044454,0.009753,0.054838,0.007193,0.031374
2437.000000,1591.000000,0.000000,-8.000000,0.221239,1.536396,0.200000,1.400000,4.024058,-1.857817,3.342244,2.672436,3.001899,-0.299211,-2.092099,-0.274826,-0.017155
2438.000000,1953.000000,2.000000,10.000000,0.210035,3.060065,0.200000,2.800000,2.810312,-2.337442,1.374753,5.070844,2.536720,0.175648,0.977876,0.150278,0.098108
2439.000000,2280.000000,0.000000,-1.000000,0.214090,3.715255,0.200000,3.400000,1.187027,-0.991461,-0.417259,5.497148,2.313139,-0.378380,-1.855545,-0.312415,0.012355
2440.000000,1590.000000,0.000000,-14.000000,0.223505,2.429437,0.200000,2.200000,3.485862,-2.585679,2.184325,4.430487,1.334506,0.097452,0.070765,0.191022,-0.011793
2441.000000,2306.000000,1.000000,2.000000,0.221725,1.541713,0.200000,1.400000,3.839897,-1.413549,3.363079,2.688515,1.870411,0.172583,0.818830,0.163266,-0.012198
2442.000000,1354.000000,0.000000,0.000000,0.223382,1.762095,0.200000,1.600000,3.835340,-1.580739,3.291299,2.896812,2.263711,0.119550,0.585882,0.100391,-0.009833
2443.000000,1757.000000,1.000000,0.000000,0.216867,3.060098,0.200000,2.800000,2.633639,-2.338434,0.948009,5.072512,3.014295,0.262751,1.527128,0.199294,0.019020
2444.000000,2031.000000,1.000000,0.000000,0.218298,3.064533,0.200000,2.800000,2.435348,-2.126595,0.890865,5.150860,3.403199,0.055839,0.349455,0.040561,0.019508
2445.000000,1754.000000,1.000000,10.000000,0.221622,3.931760,0.200000,3.600000,1.376532,-1.248023,-0.081305,5.234456,2.243214,-0.100930,-0.530657,-0.081401,-0.000244
2446.000000,2009.000000,1.000000,1.000000,0.227002,3.072901,0.200000,2.800000,2.423376,-2.140071,0.936366,5.217743,2.023944,0.091147,0.450620,0.089136,-0.056974
2447.000000,1840.000000,0.000000,-1.000000,0.213485,1.750246,0.200000,1.600000,4.043380,-2.409085,3.035387,3.234883,3.074683,-0.190540,-1.105627,-0.141855,0.031630
2448.000000,792.000000,0.000000,-16.000000,0.211437,2.205457,0.200000,2.000000,4.163344,-2.408927,3.218391,3.500378,2.499748,0.310310,1.607997,0.250839,0.053730
2449.000000,1973.000000,1.000000,4.000000,0.209647,3.502555,0.200000,3.200000,1.630806,-1.505160,0.195225,5.235671,2.221329,-0.404336,-1.956144,-0.340366,0.032327
2450.000000,1646.000000,0.000000,-1.000000,0.213581,3.284614,0.200000,3.000000,2.929800,-2.542054,1.263942,4.744870,0.536741,-0.004263,-0.199032,0.277232,-0.020696
2451.000000,2054.000000,0.000000,-1.000000,0.229652,5.030014,0.200000,4.600000,0.542981,-0.097422,-0.463172,6.230769,0.519548,0.046153,-0.317721,0.264585,-0.085338
2452.000000,2204.000000,3.000000,4.000000,0.219355,3.292731,0.200000,3.000000,2.399895,-2.162217,0.827468,5.106696,1.558193,-0.026618,-0.577532,0.002005,0.006321
2453.000000,2391.000000,0.000000,1.000000,0.214769,3.718306,0.200000,3.400000,2.007776,-1.748061,0.800038,5.385949,0.519390,0.010016,0.436263,-0.213303,-0.037660
2454.000000,2070.000000,0.000000,-2.000000,0.227240,1.762826,0.200000,1.600000,4.027696,-2.447988,3.019032,3.402550,1.673003,0.092286,0.433570,0.105035,-0.077070
2455.000000,887.000000,0.000000,0.000000,0.224964,0.667657,0.200000,0.600000,1.840881,-0.223012,1.293745,1.664312,1.156352,0.013706,0.547860,-0.031184,-0.030278
2456.000000,524.000000,0.000000,-4.000000,0.210810,1.095933,0.200000,1.000000,3.069610,-0.314364,2.983886,1.477227,2.723845,0.023026,0.127011,0.018204,0.070316
2457.000000,2015.000000,5.000000,6.000000,0.229150,3.294359,0.200000,3.000000,2.312695,-2.200620,0.257925,4.758656,1.833275,-0.014112,-0.066032,-0.014530,-0.054240
2458.000000,1924.000000,0.000000,-3.000000,0.220686,5.017394,0.200000,4.600000,1.463290,-1.159634,-0.795790,5.448614,1.469892,0.249186,1.576808,0.284284,-0.008048
2459.000000,1817.000000,0.000000,-4.000000,0.207228,3.500893,0.200000,3.200000,1.714205,-1.557225,0.386308,5.521771,2.624926,0.301720,1.611713,0.239950,0.053881
2460.000000,848.000000,0.000000,0.000000,0.211840,0.871777,0.200000,0.800000,2.611129,-0.311158,2.171964,1.631861,3.426214,0.072790,0.508374,0.058744,0.074093
2461.000000,1079.000000,13.000000,20.000000,0.219721,1.322083,0.200000,1.200000,3.386137,-0.775332,3.057256,2.429330,1.903787,0.243034,1.354904,0.221009,0.008911
2462.000000,917.000000,0.000000,0.000000,0.196940,1.073999,0.200000,1.000000,2.674438,-0.109495,2.329378,1.786959,1.413401,-0.050870,-0.610770,-0.048508,0.078761
2463.000000,1957.000000,2.000000,-4.000000,0.215877,3.722897,0.200000,3.400000,2.199572,-2.079604,-0.448423,5.261274,2.464038,0.369105,1.877447,0.296613,0.034141
2464.000000,422.000000,1.000000,0.000000,0.220673,1.546996,0.200000,1.400000,3.026875,-0.376587,2.682208,1.623935,0.742359,-0.059261,-0.495635,-0.019334,0.008812
2465.000000,773.000000,0.000000,-1.000000,0.198928,1.083551,0.200000,1.000000,2.398649,0.150902,2.328930,1.140246,2.265146,0.318017,1.622605,0.276547,0.080891
2466.000000,2167.000000,0.000000,-4.000000,0.221772,4.596521,0.200000,4.200000,0.844256,-0.153829,-0.757569,5.730701,1.450526,0.087245,0.883326,0.082755,-0.014917
2467.000000,2116.000000,0.000000,-1.000000,0.207981,4.804033,0.200000,4.400000,0.848688,-0.156019,-0.766360,5.759914,1.428777,0.124423,0.248616,0.185248,0.059994
2468.000000,1891.000000,0.000000,-2.000000,0.210935,3.938072,0.200000,3.600000,2.455862,-2.242531,-0.746801,4.600411,2.527661,-0.394689,-2.117775,-0.324365,0.063599
2469.000000,566.000000,0.000000,-7.000000,0.212244,1.093131,0.200000,1.000000,3.519603,-0.438530,3.189228,1.736648,3.268410,0.201969,1.340738,0.161818,0.065480
2470.000000,1998.000000,0.000000,-2.000000,0.208858,2.425461,0.200000,2.200000,3.754698,-2.519820,2.595605,3.820956,2.568676,0.084779,0.464344,0.070877,0.088704
2471.000000,2418.000000,4.000000,3.000000,0.217731,3.292884,0.200000,3.000000,2.333012,-2.184352,0.404125,4.801495,2.521646,-0.092638,-0.442506,-0.074853,0.018891
2472.000000,2298.000000,0.000000,-3.000000,0.209367,3.935217,0.200000,3.600000,0.767035,-0.247211,-0.431164,5.999082,3.471424,-0.172347,-1.345737,-0.153133,0.083159
2473.000000,1815.000000,2.000000,3.000000,0.220474,3.722542,0.200000,3.400000,2.598590,-2.479093,0.430754,4.789811,1.044252,0.084579,0.008501,0.232918,-0.029874
2474.000000,2252.000000,3.000000,11.000000,0.210755,3.733502,0.200000,3.400000,1.347381,-1.200710,-0.159333,5.430369,2.780592,0.111949,0.655199,0.092432,0.090951
2475.000000,1894.000000,0.000000,-11.000000,0.217657,1.315782,0.200000,1.200000,3.753383,-0.555886,3.441157,1.919671,3.133405,-0.245652,-1.510230,-0.189335,0.006847
2476.000000,1263.000000,0.000000,0.000000,0.202726,0.431903,0.200000,0.400000,1.622864,-0.116067,0.931704,1.591603,2.481355,-0.406065,-2.189783,-0.340346,0.073190
2477.000000,1902.000000,5.000000,7.000000,0.222849,3.505644,0.200000,3.200000,1.794778,-1.718481,0.037658,5.363404,1.553385,-0.175811,-0.607172,-0.206392,-0.017778
2478.000000,1596.000000,0.000000,-4.000000,0.240027,2.673417,0.200000,2.400000,3.604397,-2.556068,2.373958,4.064839,0.544097,-0.007294,-0.442373,0.042548,-0.078839
2479.000000,2248.000000,0.000000,0.000000,0.220824,3.501801,0.200000,3.200000,2.122114,-1.844040,0.866290,5.326311,1.439739,-0.217386,-1.454235,-0.247734,-0.011424
2480.000000,539.000000,6.000000,8.000000,0.220042,1.972962,0.200000,1.800000,3.063400,-0.445158,2.723127,1.739770,1.129747,0.137509,1.250092,0.214062,-0.001455
2481.000000,2293.000000,2.000000,6.000000,0.203675,3.498053,0.200000,3.200000,2.478735,-2.101588,1.149079,5.402326,2.109515,0.303625,1.467458,0.272694,0.072534
2482.000000,1870.000000,1.000000,0.000000,0.204695,3.272750,0.200000,3.000000,2.400939,-2.198013,0.636270,4.962918,2.788512,-0.308657,-1.839373,-0.257070,0.082077
2483.000000,742.000000,0.000000,-4.000000,0.212990,0.871416,0.200000,0.800000,2.995101,-0.381226,2.628162,1.739543,2.983005,0.347275,2.090215,0.274955,0.030860
2484.000000,2103.000000,0.000000,0.000000,0.220082,3.501726,0.200000,3.200000,2.498865,-2.401951,-0.198661,4.797533,2.406993,0.166255,0.824751,0.135585,-0.005777
2485.000000,2184.000000,0.000000,-4.000000,0.216488,3.949254,0.200000,3.600000,1.691407,-1.501195,-0.498368,5.200423,2.764805,0.133920,0.708034,0.101118,0.021559
2486.000000,1938.000000,1.000000,0.000000,0.225167,3.275514,0.200000,3.000000,2.518228,-2.411901,0.196548,4.832287,2.566817,-0.143920,-0.784231,-0.120629,-0.033634
2487.000000,1308.000000,2.000000,2.000000,0.226084,0.657836,0.200000,0.600000,1.816982,-0.260657,1.738825,1.387144,1.897701,-0.193224,-1.024679,-0.215448,-0.083472
2488.000000,1904.000000,0.000000,0.000000,0.218295,5.023839,0.200000,4.600000,0.451851,0.128823,-0.349932,6.303916,0.805928,-0.141588,-1.332838,-0.331553,-0.009536
2489.000000,987.000000,1.000000,2.000000,0.212053,1.095674,0.200000,1.000000,2.845761,-0.176027,2.527041,1.925612,1.714228,0.259567,1.520078,0.259801,0.026867
2490.000000,2063.000000,1.000000,1.000000,0.215389,3.264403,0.200000,3.000000,2.708443,-2.428528,0.970371,4.879086,2.033932,0.392139,1.819766,0.347485,0.008218
2491.000000,1505.000000,1.000000,4.000000,0.233819,1.330255,0.200000,1.200000,3.454104,-0.911195,3.101993,2.456403,1.059371,0.017636,0.073343,0.028829,-0.092915
2492.000000,2306.000000,0.000000,0.000000,0.216588,1.536576,0.200000,1.400000,3.993827,-1.497334,3.473080,2.580856,3.146611,0.063065,0.367842,0.046249,0.035692
2493.000000,1978.000000,0.000000,0.000000,0.214972,3.940739,0.200000,3.600000,2.012434,-1.796068,-0.619415,5.288232,3.431431,-0.072296,-0.461050,-0.053174,0.035709
2494.000000,2305.000000,2.000000,5.000000,0.227233,3.953220,0.200000,3.600000,0.776275,-0.416621,-0.522139,5.915834,2.181701,-0.092893,-0.458538,-0.083793,-0.038360
2495.000000,2009.000000,1.000000,1.000000,0.221720,3.067619,0.200000,2.800000,2.334988,-2.032919,0.950686,5.492052,2.540195,0.302066,1.767000,0.272170,-0.031574
2496.000000,1992.000000,2.000000,2.000000,0.221572,4.373176,0.200000,4.000000,0.835148,-0.461935,-0.597117,5.946336,1.989795,0.373433,1.753472,0.343985,-0.021881
2497.000000,194.000000,0.000000,-1.000000,0.207777,1.752565,0.200000,1.600000,3.821114,-1.094139,3.448649,2.582491,2.136711,0.289211,1.412047,0.258136,0.074599
2498.000000,1803.000000,1.000000,0.000000,0.212783,3.725527,0.200000,3.400000,1.761540,-1.644751,0.003237,4.946298,2.191636,-0.185586,-0.825518,-0.165610,0.050265
2499.000000,2283.000000,1.000000,5.000000,0.215107,2.845594,0.200000,2.600000,3.180786,-2.519091,1.792227,4.810383,0.574631,0.036910,-0.211477,0.301596,-0.063496
2500.000000,2270.000000,0.000000,-4.000000,0.221630,3.940983,0.200000,3.600000,2.011296,-1.843925,-0.538943,4.785696,1.860433,-0.054870,-0.296889,-0.059315,0.000514
2501.000000,2293.000000,2.000000,5.000000,0.215842,3.510220,0.200000,3.200000,2.533389,-2.151247,1.187031,5.332923,1.378205,0.187293,1.365115,0.231480,0.027877
2502.000000,2292.000000,0.000000,-3.000000,0.200151,1.969539,0.200000,1.800000,3.957216,-2.551342,2.831822,3.471391,2.387702,-0.264885,-1.399506,-0.227424,0.087321
2503.000000,2431.000000,0.000000,1.000000,0.229808,3.505133,0.200000,3.200000,1.869391,-1.661408,0.640755,5.389359,1.596425,-0.046957,-0.225745,-0.057719,-0.098028
2504.000000,1902.000000,4.000000,4.000000,0.231980,3.514776,0.200000,3.200000,1.765336,-1.696471,0.178078,5.709467,0.754170,0.134503,0.431855,0.294089,-0.057616
2505.000000,2275.000000,0.000000,1.000000,0.218079,1.763210,0.200000,1.600000,3.736621,-1.395618,3.267682,2.836122,1.101680,0.100994,0.146636,0.249138,0.014168
2506.000000,1778.000000,1.000000,3.000000,0.225051,3.505607,0.200000,3.200000,2.308666,-2.233454,-0.034331,5.107695,1.996151,0.146921,0.718098,0.143778,-0.054093
2507.000000,2256.000000,0.000000,-9.000000,0.222634,4.172633,0.200000,3.800000,0.649690,0.078592,-0.607011,6.267020,1.350753,0.044905,-0.206497,0.113739,-0.021739
2508.000000,2146.000000,0.000000,-1.000000,0.230433,3.288780,0.200000,3.000000,2.570150,-2.164981,1.234413,5.306714,0.518604,0.018116,-0.514781,0.171198,-0.077067
2509.000000,1838.000000,1.000000,4.000000,0.220667,3.071963,0.200000,2.800000,2.816954,-2.396987,1.310270,4.953011,1.260935,0.089428,0.952202,0.103627,-0.017790
2510.000000,2095.000000,1.000000,2.000000,0.219956,3.939354,0.200000,3.600000,2.463246,-2.345136,-0.484743,4.780474,0.837111,-0.021681,-0.590163,0.019201,-0.059916
2511.000000,1857.000000,5.000000,4.000000,0.211297,3.281870,0.200000,3.000000,2.359540,-2.170944,0.556499,5.089546,3.126645,0.204163,1.268990,0.159930,0.062352
2512.000000,2264.000000,0.000000,-1.000000,0.223146,3.961046,0.200000,3.600000,2.332547,-2.164857,-0.655418,4.760992,0.647283,-0.079636,-1.112362,-0.287503,-0.021911
2513.000000,1003.000000,0.000000,0.000000,0.234971,0.673146,0.200000,0.600000,1.195517,0.201861,1.122080,1.135097,0.577244,-0.113124,-0.443929,-0.310217,-0.074528
2514.000000,1591.000000,2.000000,-2.000000,0.219131,1.534288,0.200000,1.400000,3.823650,-1.928768,3.094697,3.419222,3.368277,0.086355,2.535452,0.279185,0.007769
2515.000000,1840.000000,0.000000,-5.000000,0.213768,1.750530,0.200000,1.600000,4.042295,-2.392586,3.049581,3.205094,2.896001,-0.236570,-1.311887,-0.178362,0.024993
2516.000000,2192.000000,0.000000,0.000000,0.227796,3.077111,0.200000,2.800000,2.761791,-2.444353,1.101225,5.035321,1.487839,0.200412,0.889939,0.240564,-0.067751
2517.000000,2435.000000,1.000000,1.000000,0.208228,4.806889,0.200000,4.400000,0.529630,0.052069,-0.433678,6.119187,1.505148,-0.302044,-1.760035,-0.337748,0.035358
2518.000000,1713.000000,0.000000,-3.000000,0.210677,4.155330,0.200000,3.800000,2.360492,-2.194027,-0.620685,4.981389,2.600132,0.195237,1.069789,0.160940,0.080868
2519.000000,1631.000000,0.000000,-1.000000,0.210021,0.438863,0.200000,0.400000,1.132765,0.211462,0.990173,1.320054,2.961916,0.036596,0.214131,0.028524,0.069754
2520.000000,1223.000000,0.000000,0.000000,0.214490,0.881295,0.200000,0.800000,2.416627,-0.359534,1.973192,1.913133,3.268081,0.164571,1.111657,0.134205,0.075951
2521.000000,2401.000000,0.000000,-4.000000,0.233225,4.817527,0.200000,4.400000,0.657062,0.092933,-0.585011,6.007343,0.893480,0.058399,0.043910,0.126728,-0.039463
2522.000000,1586.000000,1.000000,1.000000,0.216233,2.436008,0.200000,2.200000,3.749073,-2.352609,2.748344,3.701521,0.908902,-0.075048,-1.066374,-0.171674,0.016132
2523.000000,1734.000000,2.000000,-1.000000,0.217561,3.503037,0.200000,3.200000,2.779378,-2.564670,0.800298,4.660929,1.643776,-0.259816,-1.537897,-0.266786,-0.000840
2524.000000,1942.000000,0.000000,-8.000000,0.215955,3.268861,0.200000,3.000000,2.722053,-2.584959,0.137759,4.522888,3.492283,-0.275174,-2.415838,-0.281247,0.032912
2525.000000,2457.000000,0.000000,-2.000000,0.223012,3.517371,0.200000,3.200000,2.350949,-2.255680,-0.047860,4.541980,0.953148,-0.143552,-0.222355,-0.345495,-0.041216
2526.000000,1704.000000,0.000000,-8.000000,0.216323,1.759192,0.200000,1.600000,4.101772,-2.335804,3.176309,3.257924,2.692139,0.237907,1.249721,0.182697,0.022298
2527.000000,2031.000000,2.000000,3.000000,0.224578,3.070813,0.200000,2.800000,2.453184,-2.135120,1.012124,5.250791,2.226846,0.153883,0.752696,0.134196,-0.025673
2528.000000,636.000000,0.000000,0.000000,0.219655,0.449109,0.200000,0.400000,1.488799,-0.113251,0.789220,1.731938,1.075918,0.004317,0.479826,-0.064304,-0.019850
2529.000000,1789.000000,0.000000,-2.000000,0.216334,4.593406,0.200000,4.200000,0.518314,-0.240135,-0.379064,6.294571,0.631529,0.092865,1.093624,0.302000,-0.038143
2530.000000,2178.000000,2.000000,0.000000,0.217431,3.499542,0.200000,3.200000,1.756998,-1.580033,-0.213455,4.750492,3.112789,-0.351800,-2.684641,-0.341640,0.027276
2531.000000,566.000000,1.000000,1.000000,0.220283,1.101170,0.200000,1.000000,3.025897,-0.350131,2.955503,1.491385,0.936984,-0.056002,-0.762402,-0.061189,-0.051521
2532.000000,1904.000000,0.000000,0.000000,0.213245,5.018789,0.200000,4.600000,0.423884,0.214561,-0.257590,6.569501,1.783448,0.172915,1.130396,0.164870,0.039682
2533.000000,1738.000000,1.000000,2.000000,0.226059,3.510203,0.200000,3.200000,1.567075,-1.479966,-0.112316,5.462820,1.906034,0.147495,0.720580,0.151547,-0.064250
2534.000000,2092.000000,0.000000,-5.000000,0.232557,3.521743,0.200000,3.200000,1.595488,-1.423000,0.486453,5.473881,1.396049,-0.178826,-0.805604,-0.234815,-0.094664
2535.000000,2059.000000,2.000000,5.000000,0.204827,3.947231,0.200000,3.600000,1.520750,-1.376322,-0.271189,4.898270,1.707922,-0.287654,-1.488760,-0.294748,0.073841
2536.000000,1477.000000,0.000000,0.000000,0.231435,2.212067,0.200000,2.000000,4.059202,-2.489133,3.016869,3.199567,1.477239,-0.234622,-1.085656,-0.296554,-0.094038
2537.000000,2511.000000,2.000000,0.000000,0.215777,3.497646,0.200000,3.200000,2.127873,-1.982616,-0.120003,4.832443,3.382177,-0.293367,-2.282940,-0.267824,0.026318
2538.000000,1591.000000,10.000000,12.000000,0.219727,1.534884,0.200000,1.400000,3.795024,-1.883259,3.098592,3.403795,2.934822,0.163444,2.325940,0.305400,-0.023594
2539.000000,2298.000000,3.000000,8.000000,0.226004,3.951853,0.200000,3.600000,0.640233,-0.397154,-0.381934,6.092549,1.668604,-0.067840,-0.173081,-0.082206,-0.023358
2540.000000,1735.000000,0.000000,1.000000,0.223895,3.507676,0.200000,3.200000,2.482151,-2.396227,-0.065041,4.685234,1.657719,-0.052707,-0.274879,-0.052993,-0.023635
2541.000000,2128.000000,2.000000,1.000000,0.229062,3.731994,0.200000,3.400000,1.114844,-0.921685,-0.456223,5.653010,1.929864,-0.072513,-0.341697,-0.071102,-0.045097
2542.000000,2336.000000,1.000000,0.000000,0.214155,3.956004,0.200000,3.600000,1.728609,-1.564509,-0.480476,4.923707,1.539191,-0.199463,-1.346951,-0.209859,0.010601
2543.000000,2298.000000,0.000000,1.000000,0.226412,3.952262,0.200000,3.600000,0.656687,-0.406933,-0.396452,6.042285,1.598436,-0.167595,-0.865887,-0.174779,-0.026384
2544.000000,2033.000000,0.000000,0.000000,0.213695,3.508603,0.200000,3.200000,2.025298,-1.873306,0.204458,4.899994,3.114029,-0.267482,-1.757397,-0.221589,0.073344
2545.000000,2159.000000,0.000000,-16.000000,0.216061,3.950312,0.200000,3.600000,2.696277,-2.566562,-0.537544,4.546771,0.567953,-0.042735,-0.680925,-0.137082,-0.040720
2546.000000,2200.000000,1.000000,-10.000000,0.224689,2.891002,0.200000,2.600000,3.460711,-2.548734,2.181766,4.347824,0.553524,0.001903,-0.301342,0.256129,-0.023277
2547.000000,1124.000000,3.000000,0.000000,0.229388,1.108432,0.200000,1.000000,3.100925,0.024593,2.799376,1.738143,0.964688,0.099985,0.413669,0.171987,-0.065095
2548.000000,280.000000,2.000000,2.000000,0.218150,0.879511,0.200000,0.800000,2.519604,-0.382951,2.422173,1.546079,2.500756,-0.076247,-0.398160,-0.058599,0.014463
2549.000000,2400.000000,0.000000,-21.000000,0.211972,3.714919,0.200000,3.400000,1.662727,-1.414875,0.544231,5.540418,3.211192,0.031984,0.218168,0.026796,0.093353
2550.000000,1668.000000,1.000000,1.000000,0.220885,3.066852,0.200000,2.800000,2.527633,-2.176584,1.111561,5.354488,2.143330,0.392277,1.885887,0.342883,-0.011223
2551.000000,2433.000000,1.000000,2.000000,0.232752,0.893790,0.200000,0.800000,2.151407,-0.103305,2.097253,1.541897,1.422799,0.197671,0.862530,0.242290,-0.059323
2552.000000,401.000000,0.000000,0.000000,0.210323,1.101326,0.200000,1.000000,2.428588,-0.059010,2.368959,1.458011,2.033008,0.280637,1.264163,0.258510,0.056216
2553.000000,560.000000,1.000000,0.000000,0.232110,0.456689,0.200000,0.400000,1.546006,-0.216704,0.899211,1.849631,1.045488,-0.131230,-1.068704,-0.178986,-0.048140
2554.000000,1614.000000,32.000000,62.000000,0.220463,2.848817,0.200000,2.600000,2.977547,-2.411717,1.585670,5.039227,2.194553,0.386096,1.845027,0.326983,0.018039
2555.000000,1873.000000,0.000000,-13.000000,0.217885,3.277426,0.200000,3.000000,2.694637,-2.564325,0.053383,4.502627,3.373582,-0.202546,-1.337141,-0.155790,0.010876
2556.000000,436.000000,0.000000,-1.000000,0.220396,2.416563,0.200000,2.200000,3.767754,-0.816958,3.447589,2.165151,0.849486,-0.004904,-0.448429,0.093527,-0.026922
2557.000000,2256.000000,0.000000,2.000000,0.220333,4.170331,0.200000,3.800000,0.648285,0.017654,-0.610821,6.239193,0.831161,0.005201,-0.443144,0.097804,-0.054955
2558.000000,2538.000000,1.000000,-2.000000,0.227605,1.762489,0.200000,1.600000,3.850444,-2.358581,2.872191,3.656706,1.691491,0.143810,0.660077,0.157116,-0.060374
2559.000000,1731.000000,0.000000,2.000000,0.229945,3.946117,0.200000,3.600000,1.687909,-1.622707,-0.077053,5.556805,1.318031,0.227872,0.979047,0.297060,-0.066652
2560.000000,2542.000000,0.000000,-5.000000,0.221453,4.177457,0.200000,3.800000,1.850033,-1.573583,-0.789654,4.704434,1.254280,-0.142017,-0.290604,-0.265367,-0.013638
2561.000000,1987.000000,0.000000,-6.000000,0.212438,1.750159,0.200000,1.600000,4.108734,-2.421230,3.104336,3.056617,2.929505,-0.384209,-2.345150,-0.314140,0.039201
2562.000000,2190.000000,1.000000,1.000000,0.223449,1.109026,0.200000,1.000000,2.935402,-0.306429,2.624097,2.010575,0.610226,-0.007940,0.433563,-0.148150,-0.069189
2563.000000,2539.000000,1.000000,-1.000000,0.220870,4.172724,0.200000,3.800000,0.474800,-0.075446,-0.389303,6.255463,1.245249,0.192883,1.403503,0.263406,-0.016302
2564.000000,1846.000000,0.000000,-1.000000,0.210585,4.790773,0.200000,4.400000,0.725172,-0.263643,-0.460386,6.108151,3.037360,-0.109665,-0.636406,-0.082767,0.051973
2565.000000,543.000000,2.000000,2.000000,0.203024,0.871432,0.200000,0.800000,2.156322,-0.268144,1.693710,1.707031,1.804645,-0.299872,-1.596415,-0.289506,0.041445
2566.000000,1545.000000,0.000000,-1.000000,0.214411,1.539625,0.200000,1.400000,3.643355,-1.135182,3.240586,2.487158,0.635031,0.010106,0.494308,-0.104963,-0.055468
2567.000000,2538.000000,0.000000,-3.000000,0.221715,1.756598,0.200000,1.600000,4.040249,-2.471537,2.994440,3.212049,2.454328,-0.327077,-1.713093,-0.273983,-0.017393
2568.000000,2120.000000,0.000000,0.000000,0.226117,3.955420,0.200000,3.600000,1.539793,-1.434970,0.078894,5.183006,0.503874,-0.033826,-0.596168,-0.038088,-0.085036
2569.000000,2444.000000,1.000000,1.000000,0.220888,3.285421,0.200000,3.000000,2.016765,-1.871402,0.223963,5.025388,3.062158,-0.109704,-0.651659,-0.083697,-0.012006
2570.000000,2298.000000,0.000000,-7.000000,0.217297,3.943146,0.200000,3.600000,0.640823,-0.253463,-0.321331,6.301429,3.099841,0.162222,0.944371,0.120283,0.034015
2571.000000,1505.000000,4.000000,5.000000,0.234383,1.330819,0.200000,1.200000,3.471390,-0.908548,3.118541,2.411480,1.123180,-0.020459,-0.086101,-0.031663,-0.087502
2572.000000,2088.000000,0.000000,-11.000000,0.227265,3.731248,0.200000,3.400000,1.519250,-1.228572,-0.763691,5.229165,1.587138,0.021192,0.101067,0.026010,-0.096172
2573.000000,2009.000000,2.000000,4.000000,0.228027,3.073926,0.200000,2.800000,2.431864,-2.140478,0.972046,5.270521,1.720568,0.114472,0.566556,0.133228,-0.091036
2574.000000,152.000000,0.000000,-2.000000,0.221135,0.873520,0.200000,0.800000,2.439597,-0.023361,2.362899,1.069917,2.724610,-0.238147,-1.280005,-0.184944,-0.001051
2575.000000,1773.000000,0.000000,-1.000000,0.212188,3.494356,0.200000,3.200000,1.630018,-1.456988,0.288037,5.630644,3.356609,0.293170,2.377168,0.279476,0.060791
2576.000000,1774.000000,0.000000,1.000000,0.220011,5.027501,0.200000,4.600000,0.803063,-0.438056,-0.598700,5.943560,0.614107,0.006127,0.877279,-0.064308,0.000392
2577.000000,2248.000000,0.000000,0.000000,0.209984,3.490961,0.200000,3.200000,2.000374,-1.705629,0.755473,5.407578,3.259115,-0.065536,-0.442997,-0.053680,0.084492
